2025-03-22 00:21:24,958 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 75.00, Lagged Accuracy = 75.00, Counterfactual Accuracy = 75.00,  Blended Accuracy = 75.00,  RR Accuracy = 50.00  
2025-03-22 00:21:27,260 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 80.00, Lagged Accuracy = 80.00, Counterfactual Accuracy = 60.00,  Blended Accuracy = 60.00,  RR Accuracy = 60.00  
2025-03-22 00:21:29,864 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 83.33, Lagged Accuracy = 66.67, Counterfactual Accuracy = 50.00,  Blended Accuracy = 66.67,  RR Accuracy = 50.00  
2025-03-22 00:21:52,369 INFO -- Edge Accuracy = 0.00, Instantaneous Accuracy = 0.00, Lagged Accuracy = 0.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 0.00,  RR Accuracy = 100.00  
2025-03-22 00:21:54,228 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 0.00, Lagged Accuracy = 50.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 50.00,  RR Accuracy = 50.00  
2025-03-22 00:21:56,969 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 0.00, Lagged Accuracy = 66.67, Counterfactual Accuracy = 100.00,  Blended Accuracy = 66.67,  RR Accuracy = 33.33  
2025-03-22 00:21:58,516 INFO -- Edge Accuracy = 75.00, Instantaneous Accuracy = 25.00, Lagged Accuracy = 75.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 75.00,  RR Accuracy = 50.00  
2025-03-22 00:22:00,231 INFO -- Edge Accuracy = 80.00, Instantaneous Accuracy = 40.00, Lagged Accuracy = 80.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 80.00,  RR Accuracy = 60.00  
2025-03-22 00:22:01,853 INFO -- Edge Accuracy = 66.67, Instantaneous Accuracy = 33.33, Lagged Accuracy = 83.33, Counterfactual Accuracy = 100.00,  Blended Accuracy = 66.67,  RR Accuracy = 66.67  
2025-03-22 00:22:03,350 INFO -- Edge Accuracy = 57.14, Instantaneous Accuracy = 28.57, Lagged Accuracy = 71.43, Counterfactual Accuracy = 100.00,  Blended Accuracy = 57.14,  RR Accuracy = 57.14  
2025-03-22 00:22:05,461 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 37.50, Lagged Accuracy = 75.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 50.00,  RR Accuracy = 62.50  
2025-03-22 00:22:07,074 INFO -- Edge Accuracy = 44.44, Instantaneous Accuracy = 44.44, Lagged Accuracy = 66.67, Counterfactual Accuracy = 88.89,  Blended Accuracy = 44.44,  RR Accuracy = 66.67  
2025-03-22 00:22:10,530 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 70.00, Counterfactual Accuracy = 90.00,  Blended Accuracy = 40.00,  RR Accuracy = 60.00  
2025-03-22 00:22:12,593 INFO -- Edge Accuracy = 54.55, Instantaneous Accuracy = 45.45, Lagged Accuracy = 72.73, Counterfactual Accuracy = 90.91,  Blended Accuracy = 45.45,  RR Accuracy = 54.55  
2025-03-22 00:22:14,022 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 41.67, Lagged Accuracy = 66.67, Counterfactual Accuracy = 83.33,  Blended Accuracy = 41.67,  RR Accuracy = 50.00  
2025-03-22 00:22:16,697 INFO -- Edge Accuracy = 53.85, Instantaneous Accuracy = 46.15, Lagged Accuracy = 69.23, Counterfactual Accuracy = 84.62,  Blended Accuracy = 46.15,  RR Accuracy = 46.15  
2025-03-22 00:22:19,059 INFO -- Edge Accuracy = 50.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 71.43, Counterfactual Accuracy = 85.71,  Blended Accuracy = 50.00,  RR Accuracy = 50.00  
2025-03-22 00:22:21,562 INFO -- Edge Accuracy = 53.33, Instantaneous Accuracy = 53.33, Lagged Accuracy = 73.33, Counterfactual Accuracy = 80.00,  Blended Accuracy = 53.33,  RR Accuracy = 53.33  
2025-03-22 00:22:23,468 INFO -- Edge Accuracy = 56.25, Instantaneous Accuracy = 56.25, Lagged Accuracy = 68.75, Counterfactual Accuracy = 81.25,  Blended Accuracy = 56.25,  RR Accuracy = 56.25  
2025-03-22 00:47:30,443 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 100.00,  RR Accuracy = 0.00  
2025-03-22 00:47:33,778 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 100.00,  RR Accuracy = 50.00  
2025-03-22 00:47:35,998 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 66.67,  Blended Accuracy = 100.00,  RR Accuracy = 66.67  
2025-03-22 00:47:39,652 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 100.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 75.00,  RR Accuracy = 75.00  
2025-03-22 00:47:42,617 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 80.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 60.00,  Blended Accuracy = 80.00,  RR Accuracy = 80.00  
2025-03-22 00:47:45,561 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 83.33, Lagged Accuracy = 100.00, Counterfactual Accuracy = 50.00,  Blended Accuracy = 83.33,  RR Accuracy = 66.67  
2025-03-22 00:47:47,467 INFO -- Edge Accuracy = 85.71, Instantaneous Accuracy = 85.71, Lagged Accuracy = 100.00, Counterfactual Accuracy = 42.86,  Blended Accuracy = 71.43,  RR Accuracy = 71.43  
2025-03-22 00:47:49,524 INFO -- Edge Accuracy = 87.50, Instantaneous Accuracy = 75.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 37.50,  Blended Accuracy = 75.00,  RR Accuracy = 75.00  
2025-03-22 00:47:52,683 INFO -- Edge Accuracy = 77.78, Instantaneous Accuracy = 66.67, Lagged Accuracy = 100.00, Counterfactual Accuracy = 44.44,  Blended Accuracy = 66.67,  RR Accuracy = 66.67  
2025-03-22 00:47:57,145 INFO -- Edge Accuracy = 80.00, Instantaneous Accuracy = 60.00, Lagged Accuracy = 100.00, Counterfactual Accuracy = 40.00,  Blended Accuracy = 60.00,  RR Accuracy = 60.00  
